class,lower,variants,rep_word,rep_voca_id,merge_voca_ids,rep_meanings,merge_meanings,rep_examples,merge_examples,merge_book_maps
auto,signature,signature | Signature | signature,signature,7818,"30363,52090",서명 / 특징 / 사인,① 서명 ② 사인 ③ 특징 / 특징 / 서명,2,0,2
llm-sense,silvery,silvery | Silvery,silvery,23696,37352,은백색의 / 은빛나는 / 은색,맑은,2,0,1
auto,similarly,similarly | Similarly,similarly,8260,30141,비슷하게 / 마찬가지로 / 유사하게 / 이와 같이,① 비슷하게 ② 마찬가지로 ③ 유사하게 ④ 이와 같이,0,0,1
llm-proper,simon,simon | Simon,Simon,50060,45748,이름,남자 이름 / 끌려다니는 사람 / 시몬,0,0,1
llm-sense,since,since | Since,since,3254,45598,…이후 / …때부터 / …이래 / 그 후 / ~이래로,"""~이래"" / ""~때문에"" / ""~이후"" / ""~한 까닭에"" / ""그 후""",2,0,1
auto,sincerely,sincerely | Sincerely,sincerely,9321,30459,진심으로 / 진정으로 / 성실히 / 정말로 / 진지하게,① 진심으로 ② 진정으로 ③ 진지하게 ④ 성실히 ⑤ 정말로,1,0,1
auto,sincerity,sincerity | SINCERITY,sincerity,17729,30003,진심 / 진정성 / 진실 / 성실 / 성의 / 정직 / 순수함,① 진실 ② 성실 ③ 진정성 ④ 성의 ⑤ 정직,1,0,1
auto,six,six | Six,six,3402,42699,여섯,6,2,0,1
auto,slavery,slavery | Slavery,slavery,17042,29916,노예제 / 노예 제도,① 노예 제도 ② 노예제,2,0,1
auto,sledding,sledding | Sledding,sledding,13131,30233,눈썰매 / 썰매,① 썰매의 진행 상태 ② 일의 진행 상태 ③ 썰매 사용에 적합한 눈의 상태,1,0,1
llm-proper,smith,smith | Smith,Smith,29920,10346,① 금속 세공인 ② 대장장이 ③ 스미스 / 이름,금속 세공인,0,0,12
auto,snippet,snippet | Snippet,snippet,13986,48564,단편 / 작은 조각 / 자투리,단편 작은조각 짜투리,0,0,1
llm-sense,so,so | So,so,3394,37175,그래서 / 그렇게 / 그렇다면 / 그러니 / 따라서,그래서 / 그렇게 / 그렇다면 / 따라서 / 그러므로,2,0,1
auto,social,social | Social,social,281,15618,사회의 / 소셜 / 사교적인 / 사회주의의 / 사귀는 / 사회적인,사회적인,2,0,1
auto,solid,solid | Solid,solid,2263,29808,고체의 / 단단한 / 확실한 / 연속된 / 훌륭한,확실한,2,0,1
auto,somewhere,somewhere | SOMEWHERE,somewhere,1051,30261,어딘가에 / 어떤 곳 / 대략 / 언젠가,① 어딘가에 ② 어떤 곳 ③ 대략 ④ 언젠가,2,0,1
llm-sense,sora,sora | Sora,sora,28957,49386,쇠뜸부기의 일종,소라,0,0,1
auto,southeast,southeast | Southeast,southeast,18376,29925,동남 / 남동 / 남동부,① 동남 ② 남동 ③ 남동부,2,0,1
auto,southwest,southwest | Southwest,southwest,26717,29923,남서 / 서남 / 사우스웨스트,① 남서 ② 사우스웨스트 ③ 서남,0,0,2
auto,soviet,soviet | Soviet,soviet,1790,30412,소련 / 구소련 / 소비에트,① 소련 ② 소비에트 ③ 구소련,2,0,1
auto,spain,spain | Spain,spain,34629,35584,스페인,스페인 / 스페인(에스파냐),0,0,3
auto,spanish,spanish | Spanish,spanish,2352,35451,스페인의 / 스페인어 / 스페인 사람,스페인어 / 스페인의 / 스페인사람 / 스페인 어,0,0,3
auto,spare,spare | Spare,spare,1541,30464,예비의 / 아끼다 / 남은 / 여가 / 여분의,① 여가 ② 아끼다 ③ 여유 ④ 남은 ⑤ 예비의,2,0,1
llm-sense,spartan,spartan | Spartan,spartan,21953,43994,스파르타의 / 스파르타인 같은 기질의 사람 / 스파르타인의,삼가는 / 절제하는,2,0,1
auto,specialty,specialty | Specialty,specialty,2762,30317,특수성 / 전문 / 전공 / 특별 메뉴 / 특선 요리,① 특수성 ② 전문 ③ 전공,2,0,1
llm-sense,specifications,Specifications | specifications,specifications,30750,27763,설명서,명세서,0,0,1
auto,speeding,speeding | Speeding,speeding,11920,30286,속도위반 / 과속 / 고속 진행,① 속도위반 ② 과속 ③ 고속 진행,1,0,1
auto,sphinx,sphinx | Sphinx,sphinx,23369,48390,스핑크스 / 기자의 대스핑크스 / 원래 이집트에서 유래된 것,스핑크스,0,0,2
auto,sphygmomanometer,sphygmomanometer | Sphygmomanometer,sphygmomanometer,26424,44541,혈압계 / 맥압계 / 압력계,혈압계,1,0,1
auto,spoil,spoil | Spoil,spoil,1575,36168,망치다 / 버릇없는 / 상하다 / 전리품 / 스포일러,망치다. 버리다,2,0,1
auto,statistician,statistician | STATISTICIAN,statistician,18433,30202,통계학자 / 통계가,① 통계학자 ② 통계가,0,0,1
auto,statistics,statistics | Statistics,statistics,4268,30370,통계학 / 통계 / 통계 자료,① 통계 ② 통계 자료 ③ 통계학,2,0,1
auto,steady,steady | Steady,steady,2413,37475,지속적인 / 안정된 / 견실한 / 고정된 / 진정시키다 / 한결같은 / 꾸준한,안정된,2,0,1
llm-proper,stephen,stephen | Stephen,Stephen,50115,31625,이름,남자 이름 / 스티븐,0,0,2
llm-proper,steve,steve | Steve,Steve,50179,48593,이름,스티브,0,0,2
auto,stock,stock | Stock,stock,7772,30377,주식 / 증권 / 스톡 / 재고,① 주식 ② 증권 ③ 재고 ④ 스톡,2,0,1
auto,strength,strength | Strength,strength,4565,30331,힘 / 강점 / 강함 / 능력 / 강세 / 강도,① 힘 ② 강점 ③ 강세 ④ 강함 ⑤ 능력,2,0,1
llm-sense,struggling,struggling | Struggling,struggling,12570,30413,고군분투하는 / 어려워하는 / 애쓰는 / 노력하는 / 힘든 / 다투고 있는 / 곤경을 겪고 있는,① 기를 쓰는 ② 분투하는 ③ 몸부림치는,2,0,1
auto,studio,studio | Studio,studio,7863,30279,스튜디오 / 원룸 / 화실,① 스튜디오 ② 원룸 ③ 화실,2,0,1
llm-sense,subcontractor,Subcontractor | subcontractor,subcontractor,28828,28010,하청업자 / 하청 회사,하청업체,0,0,1
auto,sublet,sublet | Sublet,sublet,12752,30297,전대하다 / 전대 / …을 하청을 주다 / 서브렛,① 전대하다 ② 전대 ③ …을 하청을 주다,1,0,1
auto,subscription,subscription | Subscription,subscription,3265,30391,구독 / 기부 / 신청 / 응모 / 예약금 / 가입신청 / 구독신청,① 구독 ② 기부 ③ 신청,2,0,1
llm-proper,sue,sue | Sue,Sue,50172,1547,이름,고소하다,0,2,104
auto,suffer,suffer | Suffer,suffer,426,35674,겪다 / 고통을 받다 / 입다 / 앓다 / 고생하다 / 고통받다,고생하다,2,0,1
auto,suffrage,suffrage | Suffrage,suffrage,17049,30143,참정권 / 투표 / 선거권 / 투표권,① 참정권 ② 투표 ③ 선거권,2,0,1
auto,summary,summary | Summary,summary,1154,37466,요약 / 개괄 / 약식 / 성명 / 개요 / 정리,요약,2,0,1
llm-sense,sunburn,sunburn | Sunburn,sunburn,6661,48409,햇볕에 탐 / 볕에 타기 / 볕에 태우다,햇빛에 탐,1,0,1
auto,sunday,sunday | Sunday,sunday,4966,35725,일요일,일요일,2,0,6
llm-sense,sunny,sunny | Sunny,sunny,4600,36233,맑은 / 햇살의 / 밝은 / 쨍쨍한 / 화창한 / 햇볕이 나는,햇빛이  반짝이는,2,0,1
auto,super,super | Super,super,2551,30228,슈퍼 / 초… / 아주 …한 / 최고의 / 슈퍼마켓,① 슈퍼 ② 최고의 ③ 초… ④ 아주 …한 ⑤ 슈퍼마켓,2,0,1
auto,supervision,supervision | Supervision,supervision,8413,30148,감독 / 관리 / 감시 / 지휘,① 감독 ② 관리 ③ 감시 ④ 지휘,1,0,1
auto,supply,supply | Supply,supply,250,30396,공급하다 / 물품 / 비축물자 / 배급 / 보급하다,① 공급하다 ② 물품 ③ 비축물자,2,0,1
auto,support,support | Support,support,382,36152,지원하다 / 지지하다 / 뒷받침하다 / 돕다 / 유지하다 / 지지 / 지원,지지하다. 부양하다,2,0,1
auto,surface,surface | Surface,surface,3372,37159,표면 / 겉으로 드러나다 / 수면 / 지표의,표면 여정중항공으로 연결되지 않는 구간,2,0,1
auto,surgeon,surgeon | Surgeon,surgeon,5559,30405,외과의사 / 군의관 / 외과 의사,① 외과의사 ② 군의관,1,0,1
llm-proper,susan,Susan | susan,Susan,50136,50710,이름,여자 이름,0,0,1
auto,sweden,sweden | Sweden,sweden,10543,35578,스웨덴,스웨덴,0,0,2
auto,swish,swish | Swish,swish,5662,33001,휙휙 소리내다 / 호화로운 / 휙 소리내며 움직이다,휙휙 소리내다 / 호화로운 / 휙 소리내며 움직이다,2,0,1
auto,sydney,sydney | Sydney,sydney,36343,50139,시드니 / 남자 이름 / 오스트레일리아 남동부의 항구로 최대 도시,시드니,0,0,1
auto,systole,systole | Systole,systole,16568,44540,심장 수축,심장수축,0,0,1
auto,tablet,tablet | Tablet,tablet,7858,30320,태블릿 / 알약 / 판 / 정제,① 태블릿 ② 알약 ③ 판,2,0,1
llm-proper,tad,tad | Tad,Tad,50208,12001,이름,조금 / 약간 / 꼬마,0,0,24
auto,taiwan,taiwan | Taiwan,taiwan,4160,36610,대만 / 타이완 / 자유중국,대만,0,0,1
llm-sense,taiwanese,taiwanese | Taiwanese,taiwanese,34729,36609,대만의 / 대만 사람 / 대만어,대만 사람 / 대만 언어,0,0,1
auto,tall,tall | Tall,tall,25,48416,키 / 키가 큰 / 높은 / 높이가 …인 / 긴,키가 큰,2,0,1
auto,taoism,taoism | Taoism,taoism,22163,32705,노장 철학 / 도교,도교,0,0,2
llm-sense,taxis,Taxis | taxis,taxis,49415,27759,순서 / 「배열」 「주성」의 뜻 / 계통적 배열,택시,0,0,1
llm-proper,taylor,taylor | Taylor,Taylor,50181,29051,이름,테일러 / 영국의 수학자,0,0,2
auto,teacher,teacher | Teacher,teacher,2894,30418,교사 / 선생 / 교원 / 스승 / 선생님,① 교사 ② 선생 ③ 교원 ④ 스승,2,0,1
auto,technology,technology | Technology,technology,749,27766,기술 / 과학 기술 / 테크놀러지 / 공학 / 기술(과학),기술,2,0,1
llm-sense,tedious,tedious | Tedious,tedious,8681,50353,진부한 / 지루한 / 장황한,지루한 장황한 싫증나는 / 말수가 많은,2,0,1
auto,telephone,telephone | Telephone,telephone,1896,27779,전화 / 통화,전화,2,0,1
auto,temperance,temperance | Temperance,temperance,15813,30007,절제 / 자제 / 금주,① 절제 ② 자제 ③ 금주,2,0,1
auto,tense,tense | Tense,tense,4560,30274,시제 / 긴장한,① 긴장한 ② 팽팽한 ③ 시제 ④ 긴박한,2,0,1
auto,termination,termination | Termination,termination,15962,30306,종료 / 종결 / 만기 / 해지,① 종료 ② 종결 ③ 만기,2,0,1
auto,thailand,thailand | Thailand,thailand,9245,36608,타이 / 태국 / 태국의,태국,0,0,1
auto,thanksgiving,thanksgiving | Thanksgiving,thanksgiving,12308,36619,감사의 표시 / 감사의 축제 / 추수 감사절,추수감사절,2,0,2
auto,theater,theater | Theater,theater,3361,27747,극장 / 연극 / 영화관 / 현장,연극,2,0,1
auto,therefore,therefore | Therefore,therefore,4758,50639,따라서 / 그러므로 / 그래서 / 그렇기 때문에 / 그러니까,그러므로,2,0,1
auto,thermometer,thermometer | Thermometer,thermometer,7849,28014,온도계 / 온도를 측정하는 기계,온도계,2,0,1
auto,thesis,thesis | Thesis,thesis,10547,30100,논문 / 주제,① 논문 ② 주제,1,0,1
llm-proper,thomas,thomas | Thomas,Thomas,49971,28451,이름,남자 이름 / 성 토마 / …을 성희롱 혐의로 고발하다,0,0,5
auto,though,though | Though,though,678,45595,비록 …일지라도 / 그러나 / …임에도 불구하고 / …이지만 / 그래도 / 비록 ~이지만,그러나 / 그래도,2,0,1
auto,threat,threat | Threat,threat,5385,36140,위협 / 우려 / 조짐,위협. 협박,2,0,1
auto,thrombocyte,thrombocyte | Thrombocyte,thrombocyte,21980,44539,혈소판 / 전구,혈소판,0,0,1
auto,thursday,thursday | Thursday,thursday,4969,37652,목요일,목요일,0,0,6
auto,thus,thus | Thus,thus,5099,29967,따라서 / 그렇게 / 현재까지 / 그렇기 때문에,① 따라서 ② 그렇게 ③ 현재까지 ④ 그렇기 때문에,2,0,1
llm-sense,tibetan,tibetan | Tibetan,tibetan,25155,36606,티베트의 / 티베트인의 / 티베트인,티벳 사람 / 티벳 언어,0,0,1
auto,tiger,tiger | Tiger,tiger,9524,37422,호랑이 / 타이거,호랑이,1,0,1
llm-sense,tiresome,tiresome | TIRESOME,tiresome,14647,44500,피곤한 / 지겨운,지루한 / 넌더리나는 / 싫증나는,2,0,1
llm-sense,titan,titan | Titan,titan,26403,50471,티탄 / 헬리오스 / 거인 / 「티탄」의 뜻,타이탄 (토성의 위성),0,0,1
auto,tolerate,tolerate | Tolerate,tolerate,2914,29999,참다 / 견디다 / 내성이 있다,① 참다 ② 견디다 ③ 내성이 있다,2,0,1
llm-proper,tom,tom | Tom,Tom,49387,5298,톰 / 이름,수고양이 / 남자 이름 / 백인에게 굽실거리다,0,0,3
llm-proper,tony,tony | Tony,Tony,30131,10341,① 토니상 ② 멋진 ③ 유행의 / 이름,토니상 / 멋진 / 유행의,0,3,7
llm-sense,tortilla,tortilla | Tortilla,tortilla,5878,35672,토르티야 / 토르티아,또르띠아,0,0,1
auto,toward,toward | Toward,toward,676,36123,…에 대한 / 향해서 / …쪽으로 / 무렵 / ~을 향하여,~쪽으로. ~을향하여,2,0,1
auto,tower,tower | Tower,tower,5373,30362,타워 / 탑 / 고층 빌딩 / 뛰어나다,① 탑 ② 타워 ③ 고층 빌딩 ④ 뛰어나다,2,0,1
auto,trace,trace | TRACE,trace,1856,29968,추적하다 / 흔적 / 미량 / 발견하다 / 유래하다 / 찾다,① 추적하다 ② 발견하다 ③ 흔적 ④ 유래하다 ⑤ 귀결되다,2,0,1
auto,traitor,traitor | Traitor,traitor,2635,30357,반역자 / 배신자 / 매국노,① 배신자 ② 반역자 ③ 매국노,2,0,1
auto,transcendentalism,transcendentalism | Transcendentalism,transcendentalism,17701,29992,선험론 / 고매한 사상 / 공상적인 이상주의,① 선험론 ② 고매한 사상 ③ 공상적인 이상주의,0,0,1
auto,transparent,transparent | Transparent,transparent,10466,30211,투명한 / 솔직한 / 속보이는,① 투명한 ② 속보이는 ③ 솔직한,2,0,1
auto,transport,transport | Transport,transport,461,30425,다른 세상에 있는 것처럼 느끼게 하다 / 운송하다 / 이동시키다,① 운송하다 ② 교통 ③ 이동하다 / 운송하다. 수송하다.,2,0,2
llm-sense,trap,trap | Trap,trap,1446,49888,덫 / 가두다 / 잡다 / 빨아들이다 / 과속 감시 장치 / 함정,트랩,2,0,1
auto,travel,travel | Travel,travel,225,27762,여행 / 이동 / 교통 / 운행 / 달리다 / 여행하다 / 이동하다,여행,2,0,1
llm-sense,treatment,treatment | Treatment,treatment,3337,29820,치료 / 처리 / 대우 / 관리 / 처치,처지,3,0,1
auto,treaty,treaty | Treaty,treaty,3336,30111,조약 / 협정 / 협약,① 조약 ② 협정 ③ 협약,2,0,1
llm-proper,trey,trey | Trey,Trey,50126,10069,이름,3 / 3개 한 벌 / 3펜스 화폐,0,0,3
auto,tribune,tribune | Tribune,tribune,28168,30076,강단 / 설교단 / 평민의 권리의 옹호자,① 강단 ② 설교단 ③ 평민의 권리의 옹호자,0,0,2
auto,trick,trick | Trick,trick,3332,30267,속이다 / 묘기 / 재주 / 요령 / 장난 / 속임수,① 속이다 ② 묘기 ③ 장난 ④ 재주 ⑤ 요령,2,0,1
llm-sense,trimming,Trimming | trimming,trimming,30782,28029,깎아 다듬기 / 정돈 / 손질,트리밍[다듬는 공정,2,0,1
auto,trophy,trophy | Trophy,trophy,10203,30206,트로피 / 우승컵 / 상 / 전리품,① 트로피 ② 우승컵 ③ 상 ④ 전리품,1,0,1
llm-sense,trouble,trouble | Trouble,trouble,745,48227,문제 / 곤란 / 어려움 / 고통 / 말썽 / 고생,문제 / 걱정거리,2,0,1
llm-sense,truncate,truncate | Truncate,truncate,18919,33005,끝을 자르다 / 꼭대기를 자르다 / 일부를 생략하여 줄이다,상부를 자르다 / 줄이다 / 끝을 자른,1,0,1
auto,trustworthy,trustworthy | Trustworthy,trustworthy,2659,30150,신뢰할 수 있는,① 신뢰할 수 있는,1,0,1
llm-sense,tuesday,tuesday | Tuesday,tuesday,4968,31979,화요일,화요일 / 화요일의 / 화요일에 / 목요일,0,0,9
auto,turbulence,turbulence | Turbulence,turbulence,12190,30368,대란 / 동요 / 소란 / 난기류 / 터뷸런스,① 소란 ② 동요 ③ 난기류,1,0,1
llm-sense,turkey,turkey | Turkey,turkey,4549,49948,칠면조 / 튀르키예,터키,1,0,1
auto,turner,turner | Turner,turner,15036,30117,선반공,① 선반공 ② 터너 ③ 물체를 돌리는 사람,0,0,1
auto,type,type | Type,type,1293,30455,유형 / 종류 / 양식 / 타입 / 타자 / 타자 치다,① 종류 ② 유형 ③ 양식 ④ 타자 ⑤ 타입,2,0,1
auto,ufo,ufo | UFO,ufo,26316,36476,미확인 비행 물체 / 유에프오 / 비행접시,미확인 비행 물체,0,0,1
auto,ukraine,Ukraine | ukraine,ukraine,35423,16740,우크라이나 / 1991년 소련의 해체와 더불어 독립국이 됨,우크라이나,0,0,1
llm-sense,uncovered,uncovered | Uncovered,uncovered,20969,29855,폭로된 / 모자를 벗은 / 무담보의,알아내다,1,0,1
llm-sense,undaunted,undaunted | Undaunted,undaunted,8975,48569,굽히지 않는 / 두려워하지 않는 / 용감한,당당한,2,0,1
auto,underground,underground | Underground,underground,2317,30055,지하의 / 땅속의 / 언더그라운드 / 비밀의 / 지하철 / 지하에 있는,① 지하의 ② 땅속의 ③ 언더그라운드 ④ 비밀의,2,0,1
auto,understand,understand | Understand,understand,89,37463,이해하다 / 알다 / 깨닫다 / 납득하다,이해하다,2,0,1
auto,undertake,undertake | UNDERTAKE,undertake,1759,30008,착수하다 / 떠맡다 / (책임을 맡아서) 착수하다 / 어떤 일을 시작하다,① 떠맡다 ② 착수하다,2,0,1
auto,underwrite,underwrite | UNDERWRITE,underwrite,19674,30246,…에 서명하다 / 인수하다 / …에 동의하여 서명하다,인수하다 / 서명하다 / …에 동의하여 서명하다,2,0,1
auto,unesco,unesco | UNESCO,unesco,18173,37137,유네스코 / 유엔 교육 과학 문화 기구,유네스코(유엔 교육 과학 문화 기구),0,0,1
auto,unheard,unheard | Unheard,unheard,9081,30248,들어주지 않는 / 들리지 않는 / 변명을 들어주지 않는,① 들어주지 않는 ② 들리지 않는 ③ 변명을 들어주지 않는,1,0,1
auto,unit,unit | Unit,unit,1148,30304,단위 / …개 / 부대 / 장치 / 계열사,① …개 ② 부대 ③ 계열사 ④ 단위 ⑤ 장치,2,0,1
auto,united,united | United,united,1837,29948,통일된 / 통합한 / 연합한 / 유나이티드 / 단결된,① 통합한 ② 통일된 ③ 연합한 ④ 유나이티드 ⑤ 단결된,2,0,2
llm-sense,unless,unless | Unless,unless,675,45593,…하지 않는다면 / 제외하면 / …한다면 모를까 / ~하지 않으면,~하지 않는 한,2,0,1
llm-sense,unsatisfied,Unsatisfied | unsatisfied,unsatisfied,40875,29857,만족되지 않은 / 만족하고 있지 않은,불만스러운,2,0,1
auto,until,until | Until,until,3321,45602,…할 때까지 / …이 되어 비로소 / …까지 / ~까지,~까지 / ~때까지,2,0,1
auto,upstairs,upstairs | Upstairs,upstairs,10339,48234,위층 / 2층 / 위층으로,2층 / 위층,2,0,1
auto,uranus,uranus | Uranus,uranus,21923,29441,천왕성 / 유러너스 / 하늘을 인격화한 세계의 지배신,천왕성,0,0,2
auto,utterly,utterly | Utterly,utterly,7774,36254,완전히 / 전혀 / 철저히,전혀,2,0,1
auto,vacuum,vacuum | Vacuum,vacuum,2688,37161,진공 / 공백 / 배큠 / 부재 / 전무 / 석션,진공 공백,3,0,1
auto,valley,valley | Valley,valley,707,30026,계곡 / 골짜기 / 유역,① 계곡 ② 유역 ③ 골짜기,2,0,1
auto,vein,vein | Vein,vein,10978,44538,정맥 / 맥락 / 광맥,정맥,2,0,1
llm-sense,venule,venule | Venule,venule,44459,44536,작은 맥 / 작은 날개맥 / 작은 정맥 / 세정맥,소정맥,0,0,1
auto,versatile,versatile | Versatile,versatile,6686,29834,다재 다능한 / 다양한 / 다용도의 / 다목적 / 다기능,다용도의,2,0,1
auto,victim,victim | Victim,victim,3313,36174,피해자 / 희생자 / 희생양 / 이재민,희생. 희생자,2,0,1
auto,victorian,victorian | Victorian,victorian,28188,30232,빅토리아 여왕 시대의 / 빅토리아 여왕 시대의 사람 / 빅토리아조의 / 빅토리아풍의,① 빅토리아 여왕 시대의 ② 빅토리아 여왕 시대의 사람 ③ 빅토리아조의 ④ 빅토리아풍의,2,0,1
llm-sense,vindicate,vindicate | Vindicate,vindicate,11644,32998,옹호하다 / 변호하다 / …의 정당성을 입증하다 / …을 변호하다 / 비난을 풀다 / 오해를 풀다,비난을 풀다 / 옳음을 밝히다 / 회복하다,3,0,1
auto,vocabulary,vocabulary | Vocabulary | vocabulary,vocabulary,3879,"30205,52082",어휘 / 단어,① 어휘 ② 단어 / 어휘,2,0,2
auto,volcano,volcano | Volcano,volcano,4211,35673,화산,화산,2,0,1
auto,voluntarism,Voluntarism | voluntarism,voluntarism,33645,30262,주의설 / 자발적 행동 주의 / 자유주의,① 주의설 ② 자발적 행동 주의 ③ 자유주의,0,0,1
auto,vomit,vomit | VOMIT,vomit,2793,29982,구토 / 토하다 / 토사물 / 게워내다,① 토하다 ② 게우다 ③ 분출,2,0,1
llm-sense,wafer,wafer | Wafer,wafer,26254,43491,웨이퍼 / 면병 / …을 봉하다,얇고 딱딱한 과자 / 약한 것을 총칭,0,0,1
llm-sense,wanted,wanted | Wanted,wanted,10834,31262,하고자 / 싶었다 / 원했다 / 바랐다 / 희망했다 / 구인모집,구인광고 / 사람을 구함,1,0,1
auto,warn,warn | Warn,warn,744,36173,경고하다 / 주의하다 / 조심시키다 / 충고하다,경고하다. 조심시키다. 예고하다,2,0,1
auto,warpage,warpage | Warpage,warpage,11601,28005,휨 / 뒤틀림,뒤틀림이나 왜곡,1,0,1
llm-sense,washington,washington | Washington,washington,17199,29919,워싱턴 / 미국 정부 / 워싱턴 주 / 워싱턴 호,① 워싱턴 ② 미국 정부 ③ 워싱턴 주 ④ 워싱턴 호 / 워싱톤,0,0,2
llm-sense,watchdog,watchdog | Watchdog,watchdog,4057,30392,감시 단체,① 감시인 ② 감시견 ③ 파수꾼,2,0,1
auto,weather,weather | Weather,weather,3302,36231,날씨 / 기상 / 기후 / 일기 / 극복하다,날씨,2,0,1
auto,wedding,wedding | Wedding,wedding,627,30422,결혼 / 웨딩 / 결혼식,① 결혼 ② 웨딩,2,0,1
auto,wednesday,wednesday | Wednesday,wednesday,4901,37653,수요일,수요일,0,0,5
auto,week,week | Week,week,3301,37647,주 / 일주일 / 주간 / 주(week),주,2,0,1
auto,west,west | West,west,3300,37336,서양 / 서부 / 웨스트 / 서방 / 서 / 서쪽,서양,2,0,1
llm-sense,western,western | Western,western,1800,36590,서양의 / 서부의 / 서쪽의,서양의 / 서쪽에 위치한,2,0,1
auto,westerner,Westerner | westerner,westerner,34659,30250,서부 사람 / 서양 사람 / 서쪽에 사는 사람,① 서부 사람 ② 서양 사람 ③ 서쪽에 사는 사람,0,0,1
auto,when,when | When,when,3297,45604,때 / 언제 / 경우 / 얼마쯤에서,~때 / 언제,2,0,1
auto,whenever,whenever | Whenever,whenever,5103,45600,…할 때마다 / …하면 / …할 때는 언제나 / 언제든지,~할 때는 언제든지,2,0,1
llm-sense,whereas,whereas | Whereas,whereas,4860,45594,…임에 비하여 / …인데도 / 서문 / ~라는 사실에 비추어 / ~한 사실이 있으므로 / ~인 반면에,~임에 반해서,3,0,1
llm-sense,while,while | While,while,3294,45603,…하면서 / …동안에 / …에 반하여 / 동시에 / 잠시 / ~하는 동안,~하는 동안에 / ~하는 한,2,0,1
auto,whisper,whisper | Whisper,whisper,1696,37355,속삭이다 / 속삭임 / 휘파람 불다,속삭이다,2,0,2
auto,whomever,whomever | Whomever,whomever,14381,30443,누구를 …하든지 / …하는 사람은 누구나 / 도대체 누구를,① 누구를 …하든지 ② …하는 사람은 누구나 ③ 도대체 누구를,2,0,1
auto,whomsoever,whomsoever | Whomsoever,whomsoever,12649,30442,누구를 …하든지 / …하는 사람은 누구나,① 누구를 …하든지 ② …하는 사람은 누구나,0,0,1
auto,whose,whose | Whose,whose,5411,37693,누구의 / 누구의 것,누구의,2,0,1
auto,wield,wield | Wield,wield,7105,33002,휘두르다 / 행사하다 / 교묘하게 쓰다,교묘하게 쓰다 / 휘두르다 / 행사하다,2,0,1
auto,wig,wig | Wig,wig,5874,48411,가발 / …에게 가발을 씌우다,가발,1,0,1
llm-proper,william,william | William,William,49963,37557,이름,남자 이름 / 윌리엄 / 지폐,0,0,1
auto,wipe,wipe | Wipe,wipe,1880,36170,닦다 / 없애다 / 청산하다,닦다. 씻다,2,0,1
llm-sense,worth,worth | Worth,worth,626,29812,가치있는 / …어치 / …할 만한 / 재산 / 중요성 / ..의 값어치가 있다 / ...할 가치가 있다 / 가치 있는,가치가있는,2,0,1
auto,wrath,wrath | Wrath,wrath,6675,30180,분노 / 격노 / 복수,① 분노 ② 격노 ③ 복수,2,0,1
auto,wriggle,wriggle | Wriggle,wriggle,5836,37351,꿈틀거리다 / 꿈틀거리기 / 굼실거리다,꿈틀거리다,2,0,1
auto,xanadu,Xanadu | xanadu,xanadu,43313,33152,도원향 / 도원경,도원향,0,0,1
auto,you,you | You,you,3277,35076,여러분 / 당신 / 너 / 자네,① 당신 ② 너 ③ 여러분 ④ 자네 / 너,2,0,2
auto,yours,yours | Yours,yours,3275,30424,당신의 / 당신의 것 / 네 것,① 당신의 ② 당신의 것,2,0,1
